,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
199,ucv,psicología,"Autoestima y procrastinación en un grupo de estudiantes vulnerables del nivel secundaria de una institución educativa del distrito de Rímac, 2021",El presente estudio tuvo como objetivo determinar la relación entre la autoestima y la procrastinación en un grupo de estudiantes vulnerables de nivel secundaria de una institución educativa del distrito de Rímac; referente ...,"Núñez Sánchez, Joyce Alessandra",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69838/N%c3%ba%c3%b1ez_SJA-SD.pdf
200,ucv,psicología,"Adicción a las redes sociales y procrastinación en estudiantes universitarios de Lima Norte, 2021","La presente investigación proyectó identificar la relación entre la adicción a las redes sociales y procrastinación académica en universitarios de Lima Norte, Perú, 2021. Tipo del estudio fue correlacional y diseño no ...","Lopez Recharte, Janet Guadalupe",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69837/Lopez_RJG-SD.pdf
201,ucv,psicología,"Efectos del programa sobre el control de conductas agresivas en estudiantes de primaria de un colegio de Santa Anita, 2019","La presente investigación tuvo como objetivo conocer los efectos del programa sobre el control de conductas agresivas en estudiantes de primaria de un colegio de Santa Anita, 2019. Es de tipo aplicada, de diseño experimental, ...","Castro Rojas, Xiomara Heydi; Orellana Laurente, Lisbeth Gisella",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69899/Castro_RVH-Orellana_LLG-SD.pdf
202,ucv,psicología,"Funcionamiento familiar y depresión en jóvenes en situación de riesgo de zona norte de Lima, periodo 2021",El presente trabajo de investigación se desarrolló con el objetivo de determinar la relación entre el funcionamiento familiar y la depresión en jóvenes en situación de riesgo de zona norte de Lima. La metodología tuvo ...,"Rojas Julcarima, Erick Herven",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69901/Rojas_JEH-SD.pdf
203,ucv,psicología,"Evidencias psicométricas de la Escala de Prosocialidad (EP) en adultos jóvenes de Lima, 2021",La investigación tuvo como objetivo general analizar las propiedades psicométricas de la Escala de Prosocialidad de Caprara (EP) en adultos jóvenes de Lima. La escala consta de 16 ítems de tipo Likert. La muestra ...,"Alva Valdivia, Milagros Madeleine; Quiñonez Ortiz, Fiorella Belén",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69915/Alva_VMM-Qui%c3%b1onez_OFB-SD.pdf
204,ucv,psicología,"Adaptación de la escala multidimensional de asertividad en adolescentes de cinco colegios públicos de la comunidad de Huaycán, 2019","El actual estudio tuvo por finalidad adaptar la Escala Multidimensional de asertividad (EMA) en adolescentes de cinco colegios públicos de la comunidad de Huaycán. El tipo de estudio fue básico-no experimental, la muestra ...","Curi Torres, Jhonatan Isaac; Vargas Huidobro, Victor Hugo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69894/Curi_TJI-Vargas_HVH-SD.pdf
205,ucv,psicología,"Síndrome de burnout y desempeño laboral en personal del equipo de respuesta rápida de la red de salud de la ciudad de Puno, 2020","La investigación tuvo como objetivo fue determinar la relación entre el Síndrome de Burnout y el desempeño laboral en el personal del Equipo de Respuesta Rápida de la Red de Salud de Puno, 2020. El tipo de investigación ...","Abrill Revilla, Alexandra Meraldyn",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69890/Abrill_RAM-SD.pdf
206,ucv,psicología,"Violencia familiar e ideación suicida en adolescentes de un colegio nacional de Lurigancho-Chosica, 2019",Esta investigación tuvo como objetivo determinar si existe relación entre violencia familiar e ideación suicida en estudiantes adolescentes de secundaria de una institución educativa nacional del distrito de Lurigancho ...,"Artica Cuellar, Fiorella Del Rosario",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69891/Artica_CFR-SD.pdf
207,ucv,psicología,"Violencia intrafamiliar y bienestar psicológico en mujeres de Lima Metropolitana, 2021","La presente investigación tuvo como objetivo determinar la relación entre violencia intrafamiliar y bienestar psicológico en mujeres de Lima Metropolitana, 2021. Cabe indicar, que por la situación de la pandemia no se ...","Laura Saire, Sonia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69887/Laura_SS-SD.pdf
208,ucv,psicología,"Satisfacción con la vida y estilos de resolución de conflictos en estudiantes víctimas de violencia escolar de 3ero, 4to y 5to de secundaria, Lima Metropolitana, 2021","El presente estudio tuvo como objetivo determinar la relación entre la satisfacción con la vida y los estilos de resolución de conflictos en estudiantes víctimas de violencia escolar de 3ero, 4to y 5to de secundaria, en ...","Marcelo Calero, Alyssa Samantha",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69869/Marcelo_CAS-SD.pdf
209,ucv,psicología,"Modos de afrontamiento al estrés y agresividad en estudiantes de una institución educativa de la provincia de Celendín, Cajamarca 2021","El objetivo fue determinar la relación entre los modos de afrontamiento al estrés y agresividad en estudiantes mediante un estudio trasversal, correlacional, con una muestra de 110 estudiantes del 5to grado de secundaria ...","Luna Zegarra, Edith",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69881/Luna_ZE-SD.pdf
210,ucv,psicología,Actitudes hacia la violencia de género y resiliencia en estudiantes del quinto año de secundaria de I.E. estatales de Parcona – Ica,"El presente estudio empírico, tuvo el objetivo principal en determinar la relación entre actitudes hacia la violencia de género y la resiliencia, en escolares del quinto año de dos Instituciones Educativas Estatales ...","Sanchez Ríos, Edith Beatriz; Vilcatoma Gamboa, Dina Elizabeth",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69884/Sanchez_REB-Vilcatoma_GDE-SD.pdf
211,ucv,psicología,"Propiedades psicométricas de la Escala Expectativas de Futuro en la Adolescencia (EEFA) en estudiantes de secundaria de Lima Norte,2021",La presente investigación de estudio psicométrico determinó delimitar las propiedades psicométricas de la Escala de las Expectativas de Futuro en la Adolescencia (EEFA) en estudiantes de secundaria de Lima Norte. Se ...,"Caballero Barrientos, Alessandra",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69868/Caballero_BA-SD.pdf
212,ucv,psicología,Violencia en el noviazgo en América Latina: Una revisión sistemática,"En el presente artículo se presentan los resultados sobre los factores asociados y el tipo de violencia que predominan durante el noviazgo en América Latina. Ciñéndose al diseño de revisión sistemática, se localizaron ...","Ruiz López, Jennyfer Anita; Silva Altamirano, Mariela",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69427/Ruiz_LJA-Silva_AM-SD.pdf
213,ucv,psicología,"Violencia familiar e inteligencia intrapersonal de los estudiantes de secundaria de una institución educativa privada de Santa Anita, 2021","Esta investigación tuvo como propósito determinar la relación entre la Violencia familiar y la Inteligencia intrapersonal en los estudiantes de secundaria de una I.E.P. del distrito de Santa Anita, 2021. Se utilizaron ...","Merino Sánchez, Astrid Carolina",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69504/Merino_SAC-SD.pdf
214,ucv,psicología,"Propiedades psicométricas de la escala de alexitimia de Toronto (TAS-20) en adultos de Lima, 2020","La presente investigación de tipo psicométrico tuvo como objetivo general analizar las propiedades psicométricas de la Escala de Alexitimia de Toronto en adultos de Lima, la muestra se conformó por 204 personas de ambos ...","Flores Huaynalaya, Geraldine Paula",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69687/Flores_HGP-SD.pdf
215,ucv,psicología,Los programas de prevención del acoso escolar: Una revisión sistemática,"La presente investigación tuvo como objetivo conocer los estudios que se han ejecutado sobre programas de prevención del acoso escolar. Para esto se revisaron 53 artículos de investigación, destacándose por ser programas ...","Paredes Hernández, Snayder Jhonny Jair",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69501/Paredes_HSJJ-SD.pdf
216,ucv,psicología,"Violencia y autoestima en menores víctimas de violencia familiar de Madre de Dios, 2020","El objetivo de la presente investigación es determinar la relación de violencia y autoestima en menores víctimas de violencia familiar en Madre de Dios, violencia física, psicológica y sexual, factor de relevante ...","Sucso Avendaño, Bertha Mari",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69412/Sucso_ABM-SD.pdf
217,ucv,psicología,"Resiliencia y estilos de afrontamiento al estrés en trabajadores de una empresa privada, en tiempos de pandemia, de Lima, 2020","El trabajo de investigación tuvo como objetivo determinar la relación entre resiliencia y estilos de afrontamiento al estrés en trabajadores de una empresa privada, en tiempos de pandemia, de Lima, 2020. La metodología ...","Espinoza Jara, Hermelinda",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69318/Espinoza_JH-SD.pdf
218,ucv,psicología,"Síndrome de burnout en los trabajadores del servicio asistencial ante el COVID 19 en un hospital de Lima Provincias, 2021","El presente trabajo de investigación tuvo como objetivo determinar Síndrome de burnout en los trabajadores del servicio asistencial ante el COVID19 en un hospital de Lima provincias, fue una investigación cuantitativa ...","Manrique Ruiz, Michael Gerson; Morón Morales, Mary Inés",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69330/Manrique_RMG-Moron_MMI-SD.pdf
219,ucv,psicología,"Violencia de pareja y dependencia emocional en jóvenes de Lima Metropolitana, 2021","El presente trabajo se determinó en investigar la relación entre las variables de violencia de pareja y dependencia emocional en jóvenes de Lima Metropolitana, 2021. La población estuvo conformada por hombres y mujeres ...","Villanueva Aviles, Milagros Alicia",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/73822/Villanueva_AMA-SD.pdf
220,ucv,psicología,"Dependencia emocional y violencia en las relaciones de pareja, en mujeres y varones de 18 a 35 años de Lima,2021","El presente estudio planteó como principal objetivo evidenciar la relación existente entre la dependencia emocional y violencia en las relaciones de pareja, en mujeres y varones de 18 a 35 años de Lima,2021. Respecto ...","Mato Juipa, Bethzaida Enma",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69920/Mato_JBE-SD.pdf
221,ucv,psicología,Factores de riesgo del comportamiento adictivo a las redes sociales e internet en adolescentes: una revisión sistemática,"El presente estudio tuvo como objetivo principal el determinar los factores de riesgo que anteceden a una conducta adictiva a Internet y redes sociales en adolescentes. Además, delimitar terminología referente a la ...","Cobián Paima, Gabriela Susana; Vidal Gamarra, Luis Alexander Jesús",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69943/Cobi%c3%a1n_PGS-Vidal_GLAJ-SD.pdf
222,ucv,psicología,"Uso de redes sociales y celos en estudiantes universitarios de Lima Metropolitana, 2021","La presente investigación tuvo por objetivo determinar la relación entre uso de redes sociales y celos en estudiantes universitarios de Lima Metropolitana. Con respecto a la metodología, la investigación fue de tipo ...","Villanueva Dominguez, Kely Maritza",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69947/Villanueva_DKM-SD.pdf
223,ucv,psicología,"Burnout en trabajadores de una tienda retail de Nuevo Chimbote, 2020","El objetivo de esta investigación fue conocer los niveles de burnout en trabajadores de una tienda retail en Nuevo Chimbote, se trabajó con toda la población conformada por 60 personas a quienes se les aplicó el Inventario ...","Barboza Mantilla, Juan Carlos",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69611/Barboza_MJC-SD.pdf
224,ucv,psicología,"Bienestar psicológico y estrés laboral en docentes de la institución educativa San Jerónimo, Pativilca, 2020","La presente investigación tuvo como objetivo general establecer la relación entre bienestar psicológico y estrés laboral en docentes de una Institución Educativa, Pativilca, 2020. La investigación es de tipo básica, de ...","Olórtegui Tapia, Jhoanna Carolina; Osorio Obregón, Jhoon Aníbal",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69770/Ol%c3%b3rtegui_TJC-Osorio_OJA-SD.pdf
225,ucv,psicología,"Violencia en las relaciones de noviazgo y dependencia emocional en estudiantes universitarios de Huaraz, 2021","La investigación tuvo el objetivo de correlacionar la violencia en las relaciones de noviazgo y la dependencia emocional en estudiantes universitarios de Huaraz, 2021, es un estudio de tipo básico, diseño no experimental ...","Flores Tahua, Romario Melvin; Guerrero Muñoz, Manuel Jhonatan",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69944/Flores_LPC-SD.pdf
226,ucv,psicología,"Evidencias psicométricas de la escala de positividad en adultos tempranos de Lima, 2021",La presente investigación tiene como objetivo evaluar las evidencias psicométricas de la Escala de Positividad (EP) en la población de adultos tempranos de Lima; con respecto a la metodología la investigación es de tipo ...,"Guzmán Chacón, María Jesús; Guzmán Ríos, Franklin Jonathan",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/69995/Guzm%c3%a1n_CMJ-Guzm%c3%a1n_RFJ-SD.pdf
